age_grps,state_names,initial_period,accuracy_step,time_horizon,startYear,startMonth,monthlyBirths,xi,phi,q,gamma0,gammaR,omegaVac,lambda,sigmaR,pM,rho,omegaM,alpha,mortality,SigmaL,SigmaL,SigmaL,SigmaU,SigmaU,SigmaU,Omega,Omega,Omega,kaging,pLRTI,pVac,pVac,pVac,pVac,pVac,pVac,pVac,pVac,pVac,pVac,pVac,pVac,contact_adj,ns
,RV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,MV0I0,0,20,7,2023,1,327692.7,0.015416736,-2.150904035,0.00222,3.381944444,7.609375,0,2,0.75,0.65,0.099788818,0.492610837,1,0.0004475,0.209556257,0.333421242,0.608964983,0.228351417,0.349271142,0.598851224,0.142857143,0.142857143,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.953793368,2.188466962
2,SV0I0,,,,,,,,,,,,,,,0.65,,,0.597715319,0.0004475,0.209556257,0.333421242,0.608964983,0.228351417,0.349271142,0.598851224,0.142857143,0.142857143,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.953793368,
3,UV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.209556257,0.333421242,0.608964983,0.228351417,0.349271142,0.598851224,0.142857143,0.142857143,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.953793368,
4,LV0I0,,,,,,,,,,,,,,,0.65,,,0.597715319,0.0004475,0.209556257,0.333421242,0.608964983,0.228351417,0.349271142,0.598851224,0.142857143,0.142857143,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.953793368,
5,RV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.209556257,0.333421242,0.608964983,0.228351417,0.349271142,0.598851224,0.142857143,0.142857143,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.953793368,
6,SV0IR,,,,,,,,,,,,,,,0.65,,,0.597715319,0.0004475,0.209556257,0.333421242,0.608964983,0.228351417,0.349271142,0.598851224,0.142857143,0.142857143,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.953793368,
7,UV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.247116046,0.41711621,0.629616414,0.257021439,0.424784978,0.634489403,0.5,0.5,0.333333333,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.953793368,
8,LV0IR,,,,,,,,,,,,,,,0.65,,,0.597715319,0.0004475,0.247116046,0.41711621,0.629616414,0.257021439,0.424784978,0.634489403,0.5,0.5,0.333333333,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.953793368,
9,RV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.247116046,0.41711621,0.629616414,0.257021439,0.424784978,0.634489403,0.5,0.5,0.333333333,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.953793368,
10,MV1I0,,,,,,,,,,,,,,,0.65,,,0.597715319,0.0004475,0.247116046,0.41711621,0.629616414,0.257021439,0.424784978,0.634489403,0.5,0.5,0.333333333,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.953793368,
11,SV1I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.247116046,0.41711621,0.629616414,0.257021439,0.424784978,0.634489403,0.5,0.5,0.333333333,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.953793368,
12,UV1I0,,,,,,,,,,,,,,,0.65,,,0.597715319,0.0004475,0.247116046,0.41711621,0.629616414,0.257021439,0.424784978,0.634489403,0.5,0.5,0.333333333,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.953793368,
13,LV1I0,,,,,,,,,,,,,,,,,,1,0.0000373,0.247116046,0.41711621,0.629616414,0.257021439,0.424784978,0.634489403,0.5,0.5,0.333333333,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.953793368,
14,RV1I0,,,,,,,,,,,,,,,,,,0.597715319,0.0000373,0.247116046,0.41711621,0.629616414,0.257021439,0.424784978,0.634489403,0.5,0.5,0.333333333,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.953793368,
15,SV1IR,,,,,,,,,,,,,,,,,,1,0.0000373,0.247116046,0.41711621,0.629616414,0.257021439,0.424784978,0.634489403,0.5,0.5,0.333333333,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.953793368,
16,UV1IR,,,,,,,,,,,,,,,,,,0.597715319,0.0000373,0.247116046,0.41711621,0.629616414,0.257021439,0.424784978,0.634489403,0.5,0.5,0.333333333,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.953793368,
17,LV1IR,,,,,,,,,,,,,,,,,,,0.00000906,0.247116046,0.41711621,0.629616414,0.257021439,0.424784978,0.634489403,0.5,0.5,0.333333333,0.010416667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.953793368,
18,RV1IR,,,,,,,,,,,,,,,,,,,0.0000301,0.247116046,0.41711621,0.629616414,0.257021439,0.424784978,0.634489403,0.5,0.5,0.333333333,0.011904762,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.953793368,
19,SV2I0,,,,,,,,,,,,,,,,,,,0.000071,0.247116046,0.41711621,0.629616414,0.257021439,0.424784978,0.634489403,0.5,0.5,0.333333333,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.953793368,
20,UV2I0,,,,,,,,,,,,,,,,,,,0.000149333,0.247116046,0.41711621,0.629616414,0.257021439,0.424784978,0.634489403,0.5,0.5,0.333333333,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.953793368,
21,LV2I0,,,,,,,,,,,,,,,,,,,0.000452083,0.180728317,0.390808348,0.60088838,0.127265336,0.351054501,0.574843666,0.0625,0.0625,0.020833333,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.953793368,
22,RV2I0,,,,,,,,,,,,,,,,,,,0.000800167,0.180728317,0.390808348,0.60088838,0.127265336,0.351054501,0.574843666,0.0625,0.0625,0.020833333,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.953793368,
23,SV2IR,,,,,,,,,,,,,,,,,,,0.001190833,0.180728317,0.390808348,0.60088838,0.127265336,0.351054501,0.574843666,0.0625,0.0625,0.020833333,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.953793368,
24,UV2IR,,,,,,,,,,,,,,,,,,,0.002420917,0.180728317,0.390808348,0.60088838,0.127265336,0.351054501,0.574843666,0.0625,0.0625,0.020833333,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.953793368,
25,LV2IR,,,,,,,,,,,,,,,,,,,0.011685708,0.180728317,0.390808348,0.60088838,0.127265336,0.351054501,0.574843666,0.0625,0.0625,0.020833333,0.004166667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.953793368,
26,RV2IR,,,,,,,,,,,,,,,,,,,0.02285,0.180728317,0.390808348,0.60088838,0.127265336,0.351054501,0.574843666,0.0625,0.0625,0.020833333,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.953793368,
,SV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,MV0I0,0,20,7,2023,1,327692.7,0.013842932,-1.122088409,0.00222,3.381944444,7.609375,0,2,0.75,0.65,0.163563143,0.492610837,1,0.0004475,0.211728057,0.337221892,0.592881033,0.157182301,0.291359886,0.585970323,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978574536,2.326672455
2,SV0I0,,,,,,,,,,,,,,,0.65,,,0.51465732,0.0004475,0.211728057,0.337221892,0.592881033,0.157182301,0.291359886,0.585970323,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978574536,
3,UV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.211728057,0.337221892,0.592881033,0.157182301,0.291359886,0.585970323,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978574536,
4,LV0I0,,,,,,,,,,,,,,,0.65,,,0.51465732,0.0004475,0.211728057,0.337221892,0.592881033,0.157182301,0.291359886,0.585970323,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978574536,
5,RV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.211728057,0.337221892,0.592881033,0.157182301,0.291359886,0.585970323,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978574536,
6,SV0IR,,,,,,,,,,,,,,,0.65,,,0.51465732,0.0004475,0.211728057,0.337221892,0.592881033,0.157182301,0.291359886,0.585970323,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978574536,
7,UV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.272312594,0.44081712,0.631669347,0.222172763,0.402287754,0.622990396,0.111111111,0.111111111,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978574536,
8,LV0IR,,,,,,,,,,,,,,,0.65,,,0.51465732,0.0004475,0.272312594,0.44081712,0.631669347,0.222172763,0.402287754,0.622990396,0.111111111,0.111111111,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978574536,
9,RV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.272312594,0.44081712,0.631669347,0.222172763,0.402287754,0.622990396,0.111111111,0.111111111,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978574536,
10,MV1I0,,,,,,,,,,,,,,,0.65,,,0.51465732,0.0004475,0.272312594,0.44081712,0.631669347,0.222172763,0.402287754,0.622990396,0.111111111,0.111111111,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978574536,
11,SV1I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.272312594,0.44081712,0.631669347,0.222172763,0.402287754,0.622990396,0.111111111,0.111111111,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978574536,
12,UV1I0,,,,,,,,,,,,,,,0.65,,,0.51465732,0.0004475,0.272312594,0.44081712,0.631669347,0.222172763,0.402287754,0.622990396,0.111111111,0.111111111,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978574536,
13,LV1I0,,,,,,,,,,,,,,,,,,1,0.0000373,0.272312594,0.44081712,0.631669347,0.222172763,0.402287754,0.622990396,0.111111111,0.111111111,0.125,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978574536,
14,RV1I0,,,,,,,,,,,,,,,,,,0.51465732,0.0000373,0.272312594,0.44081712,0.631669347,0.222172763,0.402287754,0.622990396,0.111111111,0.111111111,0.125,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978574536,
15,SV1IR,,,,,,,,,,,,,,,,,,1,0.0000373,0.272312594,0.44081712,0.631669347,0.222172763,0.402287754,0.622990396,0.111111111,0.111111111,0.125,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978574536,
16,UV1IR,,,,,,,,,,,,,,,,,,0.51465732,0.0000373,0.272312594,0.44081712,0.631669347,0.222172763,0.402287754,0.622990396,0.111111111,0.111111111,0.125,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978574536,
17,LV1IR,,,,,,,,,,,,,,,,,,,0.00000906,0.272312594,0.44081712,0.631669347,0.222172763,0.402287754,0.622990396,0.111111111,0.111111111,0.125,0.010416667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978574536,
18,RV1IR,,,,,,,,,,,,,,,,,,,0.0000301,0.272312594,0.44081712,0.631669347,0.222172763,0.402287754,0.622990396,0.111111111,0.111111111,0.125,0.011904762,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978574536,
19,SV2I0,,,,,,,,,,,,,,,,,,,0.000071,0.272312594,0.44081712,0.631669347,0.222172763,0.402287754,0.622990396,0.111111111,0.111111111,0.125,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978574536,
20,UV2I0,,,,,,,,,,,,,,,,,,,0.000149333,0.272312594,0.44081712,0.631669347,0.222172763,0.402287754,0.622990396,0.111111111,0.111111111,0.125,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978574536,
21,LV2I0,,,,,,,,,,,,,,,,,,,0.000452083,0.190878627,0.441179006,0.660191837,0.198083497,0.446155061,0.663217679,0.25,0.25,0.333333333,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978574536,
22,RV2I0,,,,,,,,,,,,,,,,,,,0.000800167,0.190878627,0.441179006,0.660191837,0.198083497,0.446155061,0.663217679,0.25,0.25,0.333333333,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978574536,
23,SV2IR,,,,,,,,,,,,,,,,,,,0.001190833,0.190878627,0.441179006,0.660191837,0.198083497,0.446155061,0.663217679,0.25,0.25,0.333333333,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978574536,
24,UV2IR,,,,,,,,,,,,,,,,,,,0.002420917,0.190878627,0.441179006,0.660191837,0.198083497,0.446155061,0.663217679,0.25,0.25,0.333333333,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978574536,
25,LV2IR,,,,,,,,,,,,,,,,,,,0.011685708,0.190878627,0.441179006,0.660191837,0.198083497,0.446155061,0.663217679,0.25,0.25,0.333333333,0.004166667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978574536,
26,RV2IR,,,,,,,,,,,,,,,,,,,0.02285,0.190878627,0.441179006,0.660191837,0.198083497,0.446155061,0.663217679,0.25,0.25,0.333333333,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978574536,
,SV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,MV0I0,0,20,7,2023,1,327692.7,0.011869871,-0.858835726,0.00222,3.381944444,7.609375,0,2,0.75,0.65,0.141607145,0.492610837,1,0.0004475,0.213564093,0.379600512,0.64605415,0.060174646,0.258595439,0.600782175,0.125,0.125,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978416873,2.314005295
2,SV0I0,,,,,,,,,,,,,,,0.65,,,0.5063384,0.0004475,0.213564093,0.379600512,0.64605415,0.060174646,0.258595439,0.600782175,0.125,0.125,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978416873,
3,UV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.213564093,0.379600512,0.64605415,0.060174646,0.258595439,0.600782175,0.125,0.125,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978416873,
4,LV0I0,,,,,,,,,,,,,,,0.65,,,0.5063384,0.0004475,0.213564093,0.379600512,0.64605415,0.060174646,0.258595439,0.600782175,0.125,0.125,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978416873,
5,RV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.213564093,0.379600512,0.64605415,0.060174646,0.258595439,0.600782175,0.125,0.125,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978416873,
6,SV0IR,,,,,,,,,,,,,,,0.65,,,0.5063384,0.0004475,0.213564093,0.379600512,0.64605415,0.060174646,0.258595439,0.600782175,0.125,0.125,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978416873,
7,UV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.2775156,0.447934574,0.636551934,0.287450027,0.455525677,0.641549479,0.125,0.125,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978416873,
8,LV0IR,,,,,,,,,,,,,,,0.65,,,0.5063384,0.0004475,0.2775156,0.447934574,0.636551934,0.287450027,0.455525677,0.641549479,0.125,0.125,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978416873,
9,RV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.2775156,0.447934574,0.636551934,0.287450027,0.455525677,0.641549479,0.125,0.125,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978416873,
10,MV1I0,,,,,,,,,,,,,,,0.65,,,0.5063384,0.0004475,0.2775156,0.447934574,0.636551934,0.287450027,0.455525677,0.641549479,0.125,0.125,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978416873,
11,SV1I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.2775156,0.447934574,0.636551934,0.287450027,0.455525677,0.641549479,0.125,0.125,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978416873,
12,UV1I0,,,,,,,,,,,,,,,0.65,,,0.5063384,0.0004475,0.2775156,0.447934574,0.636551934,0.287450027,0.455525677,0.641549479,0.125,0.125,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978416873,
13,LV1I0,,,,,,,,,,,,,,,,,,1,0.0000373,0.2775156,0.447934574,0.636551934,0.287450027,0.455525677,0.641549479,0.125,0.125,0.125,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978416873,
14,RV1I0,,,,,,,,,,,,,,,,,,0.5063384,0.0000373,0.2775156,0.447934574,0.636551934,0.287450027,0.455525677,0.641549479,0.125,0.125,0.125,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978416873,
15,SV1IR,,,,,,,,,,,,,,,,,,1,0.0000373,0.2775156,0.447934574,0.636551934,0.287450027,0.455525677,0.641549479,0.125,0.125,0.125,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978416873,
16,UV1IR,,,,,,,,,,,,,,,,,,0.5063384,0.0000373,0.2775156,0.447934574,0.636551934,0.287450027,0.455525677,0.641549479,0.125,0.125,0.125,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978416873,
17,LV1IR,,,,,,,,,,,,,,,,,,,0.00000906,0.2775156,0.447934574,0.636551934,0.287450027,0.455525677,0.641549479,0.125,0.125,0.125,0.010416667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978416873,
18,RV1IR,,,,,,,,,,,,,,,,,,,0.0000301,0.2775156,0.447934574,0.636551934,0.287450027,0.455525677,0.641549479,0.125,0.125,0.125,0.011904762,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978416873,
19,SV2I0,,,,,,,,,,,,,,,,,,,0.000071,0.2775156,0.447934574,0.636551934,0.287450027,0.455525677,0.641549479,0.125,0.125,0.125,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978416873,
20,UV2I0,,,,,,,,,,,,,,,,,,,0.000149333,0.2775156,0.447934574,0.636551934,0.287450027,0.455525677,0.641549479,0.125,0.125,0.125,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978416873,
21,LV2I0,,,,,,,,,,,,,,,,,,,0.000452083,0.116082904,0.330547584,0.580756378,0.290161315,0.462389375,0.663322112,0.333333333,0.333333333,0.25,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978416873,
22,RV2I0,,,,,,,,,,,,,,,,,,,0.000800167,0.116082904,0.330547584,0.580756378,0.290161315,0.462389375,0.663322112,0.333333333,0.333333333,0.25,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978416873,
23,SV2IR,,,,,,,,,,,,,,,,,,,0.001190833,0.116082904,0.330547584,0.580756378,0.290161315,0.462389375,0.663322112,0.333333333,0.333333333,0.25,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978416873,
24,UV2IR,,,,,,,,,,,,,,,,,,,0.002420917,0.116082904,0.330547584,0.580756378,0.290161315,0.462389375,0.663322112,0.333333333,0.333333333,0.25,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978416873,
25,LV2IR,,,,,,,,,,,,,,,,,,,0.011685708,0.116082904,0.330547584,0.580756378,0.290161315,0.462389375,0.663322112,0.333333333,0.333333333,0.25,0.004166667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978416873,
26,RV2IR,,,,,,,,,,,,,,,,,,,0.02285,0.116082904,0.330547584,0.580756378,0.290161315,0.462389375,0.663322112,0.333333333,0.333333333,0.25,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.978416873,
,SV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,MV0I0,0,20,7,2023,1,327692.7,0.009869642,-1.866313617,0.00222,3.381944444,7.609375,0,2,0.75,0.65,0.122664448,0.492610837,1,0.0004475,0.247882718,0.37466475,0.593395349,0.300661101,0.418546448,0.621928047,0.166666667,0.166666667,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980406829,1.937578529
2,SV0I0,,,,,,,,,,,,,,,0.65,,,0.57687842,0.0004475,0.247882718,0.37466475,0.593395349,0.300661101,0.418546448,0.621928047,0.166666667,0.166666667,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980406829,
3,UV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.247882718,0.37466475,0.593395349,0.300661101,0.418546448,0.621928047,0.166666667,0.166666667,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980406829,
4,LV0I0,,,,,,,,,,,,,,,0.65,,,0.57687842,0.0004475,0.247882718,0.37466475,0.593395349,0.300661101,0.418546448,0.621928047,0.166666667,0.166666667,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980406829,
5,RV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.247882718,0.37466475,0.593395349,0.300661101,0.418546448,0.621928047,0.166666667,0.166666667,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980406829,
6,SV0IR,,,,,,,,,,,,,,,0.65,,,0.57687842,0.0004475,0.247882718,0.37466475,0.593395349,0.300661101,0.418546448,0.621928047,0.166666667,0.166666667,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980406829,
7,UV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.264920765,0.421105576,0.626965432,0.211330036,0.378901454,0.59976946,0.111111111,0.111111111,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980406829,
8,LV0IR,,,,,,,,,,,,,,,0.65,,,0.57687842,0.0004475,0.264920765,0.421105576,0.626965432,0.211330036,0.378901454,0.59976946,0.111111111,0.111111111,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980406829,
9,RV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.264920765,0.421105576,0.626965432,0.211330036,0.378901454,0.59976946,0.111111111,0.111111111,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980406829,
10,MV1I0,,,,,,,,,,,,,,,0.65,,,0.57687842,0.0004475,0.264920765,0.421105576,0.626965432,0.211330036,0.378901454,0.59976946,0.111111111,0.111111111,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980406829,
11,SV1I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.264920765,0.421105576,0.626965432,0.211330036,0.378901454,0.59976946,0.111111111,0.111111111,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980406829,
12,UV1I0,,,,,,,,,,,,,,,0.65,,,0.57687842,0.0004475,0.264920765,0.421105576,0.626965432,0.211330036,0.378901454,0.59976946,0.111111111,0.111111111,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980406829,
13,LV1I0,,,,,,,,,,,,,,,,,,1,0.0000373,0.264920765,0.421105576,0.626965432,0.211330036,0.378901454,0.59976946,0.111111111,0.111111111,0.125,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980406829,
14,RV1I0,,,,,,,,,,,,,,,,,,0.57687842,0.0000373,0.264920765,0.421105576,0.626965432,0.211330036,0.378901454,0.59976946,0.111111111,0.111111111,0.125,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980406829,
15,SV1IR,,,,,,,,,,,,,,,,,,1,0.0000373,0.264920765,0.421105576,0.626965432,0.211330036,0.378901454,0.59976946,0.111111111,0.111111111,0.125,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980406829,
16,UV1IR,,,,,,,,,,,,,,,,,,0.57687842,0.0000373,0.264920765,0.421105576,0.626965432,0.211330036,0.378901454,0.59976946,0.111111111,0.111111111,0.125,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980406829,
17,LV1IR,,,,,,,,,,,,,,,,,,,0.00000906,0.264920765,0.421105576,0.626965432,0.211330036,0.378901454,0.59976946,0.111111111,0.111111111,0.125,0.010416667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980406829,
18,RV1IR,,,,,,,,,,,,,,,,,,,0.0000301,0.264920765,0.421105576,0.626965432,0.211330036,0.378901454,0.59976946,0.111111111,0.111111111,0.125,0.011904762,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980406829,
19,SV2I0,,,,,,,,,,,,,,,,,,,0.000071,0.264920765,0.421105576,0.626965432,0.211330036,0.378901454,0.59976946,0.111111111,0.111111111,0.125,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980406829,
20,UV2I0,,,,,,,,,,,,,,,,,,,0.000149333,0.264920765,0.421105576,0.626965432,0.211330036,0.378901454,0.59976946,0.111111111,0.111111111,0.125,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980406829,
